v2xdl_delib_codehigh,v2xel_regelec,v2elintim,v2cltort_codehigh,v2exthftps_osp_codelow,v2clacjstw_mean,v2exthftps_osp_sd,v2elintim_codehigh,v2exembez_ord_codelow,v2elrgpwr_sd,v2clacjust_osp_codehigh,v2lgfunds_ord_codelow,v2juncind_codelow,v2dlcommon_osp_codehigh,v2elsrgel,v2elfrfair_ord,v2exdjcbhg_mean,v2xcl_rol_codelow,v2x_elecoff,v2psbars_ord_codehigh
NA,NA,NA,0.543,3.134,0,0.431,NA,3,NA,2.083,NA,-2.483,NA,0,NA,0,0.251,0,1
NA,NA,NA,0.543,3.134,0,0.431,NA,3,NA,2.083,NA,-2.483,NA,0,NA,0,0.251,0,1
NA,NA,NA,0.543,3.134,0,0.431,NA,3,NA,2.083,NA,-2.483,NA,0,NA,0,0.256,0,1
NA,0.204,NA,0.543,3.134,0,0.431,NA,3,0.955,2.083,NA,-2.483,NA,0,NA,0,0.256,0,1
NA,0.204,NA,0.543,3.134,0,0.431,NA,3,0.955,2.083,NA,-2.483,NA,0,NA,0,0.256,0,1
NA,0.204,NA,0.543,3.134,0,0.431,NA,3,0.955,2.083,NA,-2.483,NA,0,NA,0,0.256,0,1
NA,0.204,NA,0.543,3.134,0,0.431,NA,3,0.955,2.083,NA,-2.483,NA,0,NA,0,0.256,0,1
NA,0.204,NA,0.543,3.134,0,0.431,NA,3,0.955,2.083,NA,-2.483,NA,0,NA,0,0.256,0,1
NA,0.204,NA,0.543,3.134,0,0.431,NA,3,0.955,2.083,NA,-2.483,NA,0,NA,0,0.256,0,1
NA,0.204,0.924,0.543,3.134,2,0.431,1.69,3,0.955,2.083,0,-2.483,NA,0,3,0,0.49,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,NA,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,NA,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,NA,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,0.917,0.543,3.134,2,0.431,1.733,3,0.955,3.193,NA,0.511,NA,0,3,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,NA,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,0.929,0.543,3.134,2,0.431,1.746,3,0.955,3.193,1,0.511,NA,0,4,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,0.918,0.543,3.134,2,0.431,1.833,3,0.955,3.193,1,0.511,NA,0,4,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,0.932,0.543,3.134,2,0.431,1.61,3,0.955,3.193,1,0.511,NA,0,3,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,-0.396,0.543,3.134,2,0.431,0.27,3,0.955,3.193,1,0.511,NA,0,3,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,-0.402,0.543,3.134,2,0.431,0.322,3,0.955,3.193,1,0.511,NA,0,4,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,-0.39,0.543,3.134,2,0.431,0.31,3,0.955,3.193,1,0.511,NA,0,4,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,-0.42,0.543,3.134,2,0.431,0.369,3,0.955,3.193,1,0.511,NA,0,2,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,NA,0.543,3.134,2,0.431,NA,3,0.955,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.204,-0.376,0.543,3.134,2,0.431,0.399,3,0.955,3.193,1,0.511,NA,0,2,0,0.691,0,3
NA,0.495,NA,0.543,3.134,2,0.431,NA,3,0.915,3.193,1,0.511,NA,0,NA,0,0.691,0,3
NA,0.475,NA,0.543,3.103,2,0.251,NA,3,0.635,3.193,1,0.511,NA,0,NA,0,0.67,0,3
NA,0.475,NA,1.247,3.103,0,0.251,NA,3,0.635,2.611,1,0.511,NA,0,NA,0,0.676,0,3
NA,0.475,NA,1.247,3.103,0,0.251,NA,3,0.635,2.611,1,0.511,NA,0,NA,0,0.676,0,3
NA,0.475,NA,1.247,3.103,0,0.251,NA,3,0.635,2.611,1,0.511,NA,0,NA,0,0.676,0,3
NA,0.475,NA,1.247,3.103,0,0.251,NA,3,0.635,2.611,1,0.511,NA,0,NA,0,0.676,0,3
0.741,0.948,NA,1.247,3.103,2.571,0.251,NA,3,0.635,2.611,1,0.511,2.628,5,NA,1,0.657,1,3
0.731,0.993,0.392,2.186,3.103,3,0.251,0.653,3,0.748,2.628,NA,0.511,2.628,5,4,1.2,0.809,0,4
0.77,0.993,0.39,2.186,3.103,3,0.251,0.66,3,0.748,2.628,1,0.511,2.599,5,4,1.333,0.816,1,4
0.689,0.993,NA,2.186,3.133,3,0.25,NA,3,0.748,2.628,1,0.511,2.556,5,NA,1.333,0.817,1,4
0.617,0.993,NA,2.186,3.133,3,0.25,NA,3,0.748,2.628,1,0.511,2.556,5,NA,1.333,0.817,1,4
0.617,0.993,0.062,2.186,3.133,3,0.25,0.323,3,0.748,2.628,1,0.511,2.556,5,4,1.333,0.817,1,4
0.624,0.993,NA,2.186,3.133,3,0.25,NA,3,0.748,2.628,1,0.511,2.203,5,NA,1.333,0.817,1,4
0.624,0.993,NA,2.186,3.133,3,0.25,NA,3,0.748,2.628,1,0.511,2.203,5,NA,1.333,0.817,1,4
0.624,0.993,NA,2.186,3.133,3,0.25,NA,3,0.748,2.628,1,0.511,2.203,5,NA,1.333,0.817,1,4
0.624,0.993,0.061,2.186,3.133,3,0.25,0.295,3,0.748,2.628,1,0.511,2.203,5,4,1.333,0.779,1,4
0.624,0.993,NA,2.186,3.133,3,0.25,NA,3,0.748,2.628,1,0.511,2.203,5,NA,1.333,0.806,1,4
0.624,0.993,NA,2.186,3.133,3,0.25,NA,3,0.748,2.628,1,0.511,2.203,5,NA,1.333,0.806,1,4
0.603,0.993,-0.122,2.242,3.133,3,0.25,0.138,3,0.748,2.628,1,0.511,2.203,5,3,1.333,0.783,1,4
0.603,0.993,NA,2.242,3.133,3,0.25,NA,3,0.748,2.628,1,0.511,2.203,5,NA,1.333,0.783,1,4
0.603,0.993,NA,2.242,3.133,3,0.25,NA,3,0.748,2.628,1,0.511,2.203,5,NA,1.333,0.757,1,4
0.548,0.922,NA,1.314,3.153,2.143,0.249,NA,3,0.572,2.433,NA,0.534,2.485,5,NA,1.5,0.552,0,2
0.296,0.908,NA,0.32,3.194,1.714,0.245,NA,3,0.535,2.393,NA,-0.12,2.444,5,NA,1.8,0.427,0,2
0.274,0.908,NA,0.32,3.194,1.571,0.245,NA,3,0.535,2.278,NA,-0.322,2.89,5,NA,2,0.334,0,2
0.274,0.908,NA,0.32,3.194,1.571,0.245,NA,3,0.535,2.278,NA,-0.322,2.89,5,NA,2,0.334,0,2
0.274,0.908,NA,0.32,3.194,1.571,0.245,NA,3,0.535,2.278,NA,-0.322,2.89,5,NA,2,0.334,0,2
NA,0.908,NA,0.32,3.194,0,0.245,NA,3,0.535,2.278,NA,NA,NA,5,NA,2,0.334,0,2
0.732,0.984,1.49,2.197,3.141,3.333,0.25,2.134,4,0.62,3.495,1,1.384,3.072,5,4,1.5,0.566,1,4
0.776,0.984,NA,2.291,3.141,3.333,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.762,1,4
0.776,0.984,NA,2.291,3.141,3.333,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.762,1,4
0.758,0.984,NA,2.291,3.141,3.333,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.762,1,4
0.758,0.984,1.478,2.291,3.141,3.333,0.25,2.136,4,0.62,3.495,1,1.384,3.239,5,4,1.4,0.762,1,4
0.758,0.984,NA,2.291,3.141,3.333,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.767,1,4
0.758,0.984,1.517,2.291,3.141,3.333,0.25,2.187,4,0.62,3.495,1,1.384,3.239,5,4,1.4,0.767,1,4
0.758,0.984,NA,2.291,3.141,3.333,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.767,1,4
0.758,0.984,1.529,2.291,3.141,3.333,0.25,2.119,4,0.62,3.495,1,1.384,3.239,5,4,1.4,0.767,1,4
0.758,0.984,NA,2.291,3.141,3.333,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.767,1,4
0.758,0.984,NA,2.291,3.141,3.333,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.798,1,4
0.794,0.984,1.527,2.275,3.141,3.5,0.25,2.118,4,0.62,3.495,1,1.384,3.239,5,4,1.4,0.897,1,4
0.794,0.984,1.527,2.275,3.141,3.5,0.25,2.118,4,0.62,3.495,1,1.384,3.239,5,4,1.4,0.897,1,4
0.794,0.984,NA,2.275,3.141,3.5,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.897,1,4
0.794,0.984,1.536,2.275,3.141,3.5,0.25,2.117,4,0.62,3.495,1,1.384,3.239,5,4,1.4,0.897,1,4
0.763,0.984,NA,2.275,3.141,3.5,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.897,1,4
0.763,0.984,NA,2.275,3.141,3.5,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.897,1,4
0.81,0.984,1.518,2.275,3.141,3.5,0.25,2.142,4,0.62,3.495,1,1.384,3.239,5,4,1.4,0.897,1,4
0.81,0.984,1.518,2.275,3.141,3.5,0.25,2.142,4,0.62,3.495,1,1.384,3.239,5,4,1.4,0.897,1,4
0.81,0.984,NA,2.275,3.141,3.5,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.897,1,4
0.81,0.984,1.526,2.275,3.141,3.5,0.25,2.071,4,0.62,3.495,1,1.384,3.239,5,4,1.4,0.87,1,4
0.81,0.984,1.526,2.275,3.141,3.5,0.25,2.071,4,0.62,3.495,1,1.384,3.239,5,4,1.4,0.893,1,4
0.81,0.984,NA,2.275,3.141,3.5,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.893,1,4
0.81,0.984,NA,2.275,3.141,3.5,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.893,1,4
0.81,0.984,NA,2.275,3.141,3.5,0.25,NA,4,0.62,3.495,1,1.384,3.239,5,NA,1.4,0.893,1,4
0.814,0.984,1.513,2.493,3.141,3.5,0.25,2.111,4,0.62,3.495,1,1.384,3.239,5,4,1.4,0.892,1,4
0.827,0.984,1.505,2.493,3.141,3.5,0.25,2.106,4,0.62,3.858,1,1.384,3.239,5,4,1.4,0.911,1,4
0.853,0.984,NA,2.493,3.141,3.5,0.25,NA,4,0.62,3.858,1,1.384,3.239,5,NA,1.4,0.911,1,4
0.853,0.984,NA,2.493,3.141,3.5,0.25,NA,4,0.62,3.858,1,1.384,3.239,5,NA,1.4,0.904,1,4
0.853,0.984,1.489,2.493,3.141,3.5,0.25,2.203,4,0.62,3.858,1,1.384,3.239,5,4,1.4,0.922,1,4
0.879,0.984,1.491,2.493,3.141,3.667,0.25,2.208,4,0.62,3.858,1,1.384,3.846,5,4,1.4,0.915,1,4
0.88,0.984,NA,2.493,3.141,3.833,0.25,NA,4,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.928,1,4
0.88,0.984,NA,2.493,3.141,3.833,0.25,NA,4,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.928,1,4
0.879,0.984,NA,2.493,3.141,3.833,0.25,NA,4,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.928,1,4
0.879,0.984,1.501,2.493,3.141,3.833,0.25,2.209,4,0.62,3.858,1,1.384,3.846,5,4,1.4,0.928,1,4
0.939,0.984,1.519,2.493,2.792,3.833,0.215,2.171,3,0.62,3.858,1,1.384,3.846,5,4,1.4,0.929,1,4
0.939,0.984,NA,2.493,2.792,3.833,0.215,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.937,1,4
0.939,0.984,NA,2.493,2.792,3.833,0.215,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.937,1,4
0.939,0.984,1.537,2.493,2.792,3.833,0.215,2.197,3,0.62,3.858,1,1.384,3.846,5,4,1.4,0.937,1,4
0.951,0.984,NA,2.493,2.792,3.833,0.215,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.937,1,4
0.951,0.984,NA,2.493,2.792,3.833,0.215,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.937,1,4
0.951,0.984,1.496,2.493,2.792,4,0.215,2.065,3,0.62,3.858,1,1.384,3.846,5,4,1.4,0.938,1,4
0.951,0.984,NA,2.493,3.13,4,0.207,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.938,1,4
0.951,0.984,NA,2.493,3.13,4,0.207,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.938,1,4
0.951,0.984,NA,2.493,3.13,4,0.207,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.938,1,4
0.944,0.984,1.481,2.595,3.13,4,0.207,2.26,3,0.62,3.858,1,1.384,3.846,5,4,1.4,0.939,1,4
0.944,0.984,NA,2.595,3.13,4,0.207,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.939,1,4
0.944,0.984,1.568,2.595,3.13,4,0.207,2.181,3,0.62,3.858,1,1.384,3.846,5,4,1.4,0.939,1,4
0.944,0.984,NA,2.595,3.13,4,0.207,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.939,1,4
0.944,0.984,1.465,2.595,3.13,4,0.207,2.087,3,0.62,3.858,1,1.384,3.846,5,4,1.4,0.939,1,4
0.948,0.984,1.468,2.595,3.13,4,0.207,2.089,3,0.62,3.858,1,1.384,3.846,5,4,1.4,0.925,1,4
0.948,0.984,NA,2.595,3.13,4,0.207,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.933,1,4
0.948,0.984,NA,2.595,3.13,4,0.207,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.933,1,4
0.948,0.984,1.51,2.595,3.13,4,0.207,2.266,3,0.62,3.858,1,1.384,3.846,5,4,1.4,0.933,1,4
0.948,0.984,1.514,2.611,3.13,4,0.207,2.237,3,0.62,3.858,1,1.384,3.846,5,4,1.4,0.94,1,4
0.945,0.984,NA,2.63,3.13,4,0.207,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.936,1,4
0.945,0.984,NA,2.63,3.13,4,0.207,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.936,1,4
0.945,0.984,1.515,2.63,3.13,4,0.207,2.061,3,0.62,3.858,1,1.384,3.846,5,4,1.4,0.936,1,4
0.945,0.984,NA,2.63,3.13,4,0.207,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.936,1,4
0.945,0.984,1.5,2.63,3.13,4,0.207,2.114,3,0.62,3.858,1,1.384,3.846,5,4,1.4,0.936,1,4
0.945,0.984,NA,2.63,3.13,3.9,0.207,NA,3,0.62,3.858,1,1.384,3.846,5,NA,1.4,0.936,1,4
0.932,0.984,1.747,2.63,3.13,3.9,0.207,2.417,3,0.62,3.858,1,1.384,3.796,5,4,1.4,0.936,1,4
0.954,0.984,NA,2.63,3.13,3.9,0.207,NA,4,0.62,3.858,1,1.384,3.796,5,NA,1.4,0.936,1,4
0.969,0.984,1.729,2.63,3.13,3.9,0.207,2.305,4,0.62,3.858,1,1.384,3.844,5,4,1.4,0.94,1,4
0.949,0.984,NA,2.63,3.13,3.9,0.207,NA,4,0.62,3.858,1,1.384,3.844,5,NA,1.4,0.94,1,4
0.975,0.984,1.757,2.671,3.13,3.9,0.207,2.322,4,0.62,3.858,1,1.384,3.848,5,4,1.4,0.946,1,4
0.975,0.984,NA,2.671,3.13,3.9,0.207,NA,3,0.62,3.858,1,1.384,3.848,5,NA,1.4,0.946,1,4
0.968,0.984,NA,2.671,3.13,3.923,0.207,NA,4,0.62,3.858,1,1.384,3.869,5,NA,1.455,0.946,1,4
0.969,0.968,1.741,3.02,3.666,3.889,0.191,2.267,4,0.605,3.843,1,1.379,3.917,5,4,1.444,0.936,1,4
0.954,0.968,NA,3.02,3.666,3.889,0.191,NA,4,0.605,3.843,1,1.379,3.827,5,NA,1.444,0.936,1,4
0.956,0.968,NA,3.02,3.666,3.889,0.191,NA,4,0.605,3.843,1,1.379,3.878,5,NA,1.444,0.92,1,4
0.953,0.968,1.71,3.02,3.666,3.889,0.191,2.342,4,0.605,3.843,1,1.379,3.759,5,4,1.444,0.92,1,4
0.922,0.97,1.72,3.072,3.646,3.889,0.195,2.34,4,0.613,3.852,1,1.379,3.704,5,4,1.444,0.909,1,4
0.861,0.981,NA,2.796,3.636,3.714,0.205,NA,4,0.682,3.975,1,1.379,3.525,5,NA,1.5,0.913,1,4
0.903,0.973,1.578,3.171,3.555,3.8,0.223,2.355,4,0.697,3.99,1,1.379,3.991,5,4,1.833,0.908,1,4
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.054,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.038,0,0
0.124,0,NA,-0.163,0.815,1,0.583,NA,0,NA,0.231,NA,-2.565,0.517,NA,NA,NA,0.065,0,0
0.096,0,NA,1.02,0.815,2,0.583,NA,0,NA,2.288,NA,-2.565,2.106,NA,NA,NA,0.288,0,0
0.096,0,NA,1.02,0.815,2,0.583,NA,0,NA,2.288,NA,-2.565,2.106,NA,NA,NA,0.288,0,0
0.096,0,NA,1.02,0.815,2,0.583,NA,0,NA,2.288,NA,-2.565,2.106,NA,NA,NA,0.288,0,0
0.096,0,NA,1.02,0.815,2,0.583,NA,0,NA,2.288,NA,-2.565,2.106,NA,NA,NA,0.288,0,0
0.096,0,NA,1.02,0.815,2,0.583,NA,0,NA,2.288,NA,-2.565,2.106,NA,NA,NA,0.288,0,0
0.096,0,NA,1.02,0.815,2,0.583,NA,0,NA,2.288,NA,-2.565,2.106,NA,NA,NA,0.27,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.27,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.27,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.281,0,0
0.184,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.281,0,0
0.24,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.281,0,0
0.24,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.281,0,0
0.24,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.281,0,0
0.24,0,NA,1.02,2.253,2,0.518,NA,0,NA,3.013,NA,-2.565,2.106,NA,NA,NA,0.289,0,0
